asset_id,phase,phase_name,category,kind,canvas,grid,cell,pivot,parent,layer,godot_folder,source,audio_prompt,background_policy,ready_prompt
boss_div_e_sepid_ground_slam,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_div_e_sepid,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_div_e_sepid_ground_slam.green-background-grid.prompt.txt
boss_div_e_sepid_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_div_e_sepid,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_div_e_sepid_idle.green-background-grid.prompt.txt
boss_div_e_sepid_summon,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_div_e_sepid,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_div_e_sepid_summon.green-background-grid.prompt.txt
boss_div_e_sepid_walk,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_div_e_sepid,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_div_e_sepid_walk.green-background-grid.prompt.txt
boss_manifestation_of_thirst,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",character,character_base,384x384,1x1,384x384,bottom-center,,,art/characters/,03-phase-2-khan-02-04.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_manifestation_of_thirst.green-background-grid.prompt.txt
boss_manifestation_of_thirst_defeat,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_manifestation_of_thirst,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_manifestation_of_thirst_defeat.green-background-grid.prompt.txt
boss_manifestation_of_thirst_desiccate_attack,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_manifestation_of_thirst,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_manifestation_of_thirst_desiccate_attack.green-background-grid.prompt.txt
boss_manifestation_of_thirst_enraged,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_manifestation_of_thirst,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_manifestation_of_thirst_enraged.green-background-grid.prompt.txt
boss_manifestation_of_thirst_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_manifestation_of_thirst,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_manifestation_of_thirst_idle.green-background-grid.prompt.txt
boss_manifestation_of_thirst_mirage_shift,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_manifestation_of_thirst,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_manifestation_of_thirst_mirage_shift.green-background-grid.prompt.txt
boss_manifestation_of_thirst_thirst_wave,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_manifestation_of_thirst,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_manifestation_of_thirst_thirst_wave.green-background-grid.prompt.txt
boss_mythic_lion,01,Phase 1 — Khan 1 Vertical Slice,character,character_base,384x384,1x1,384x384,bottom-center,,,art/characters/,02-phase-1-khan-1-slice.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/boss_mythic_lion.green-background-grid.prompt.txt
boss_mythic_lion_claw_attack,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_mythic_lion,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/boss_mythic_lion_claw_attack.green-background-grid.prompt.txt
boss_mythic_lion_defeat,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_mythic_lion,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/boss_mythic_lion_defeat.green-background-grid.prompt.txt
boss_mythic_lion_idle,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_mythic_lion,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/boss_mythic_lion_idle.green-background-grid.prompt.txt
boss_mythic_lion_pounce_attack,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_mythic_lion,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/boss_mythic_lion_pounce_attack.green-background-grid.prompt.txt
boss_mythic_lion_roar,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_mythic_lion,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/boss_mythic_lion_roar.green-background-grid.prompt.txt
boss_mythic_lion_run,01,Phase 1 — Khan 1 Vertical Slice,animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_mythic_lion,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_01_khan_1_vertical_slice/green_sprite_grid/boss_mythic_lion_run.green-background-grid.prompt.txt
boss_olad_champion_form,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",character,character_base,384x384,1x1,384x384,bottom-center,,,art/characters/,03-phase-2-khan-05-07.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_olad_champion_form.green-background-grid.prompt.txt
boss_olad_champion_form_command_shout,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_olad_champion_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_olad_champion_form_command_shout.green-background-grid.prompt.txt
boss_olad_champion_form_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_olad_champion_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_olad_champion_form_idle.green-background-grid.prompt.txt
boss_olad_champion_form_nonlethal_defeat,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_olad_champion_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_olad_champion_form_nonlethal_defeat.green-background-grid.prompt.txt
boss_olad_champion_form_sword_combo,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_olad_champion_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_olad_champion_form_sword_combo.green-background-grid.prompt.txt
boss_olad_champion_form_walk,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_olad_champion_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_olad_champion_form_walk.green-background-grid.prompt.txt
boss_sorceress_illusion_form,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",character,character_base,384x384,1x1,384x384,bottom-center,,,art/characters/,03-phase-2-khan-02-04.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_sorceress_illusion_form.green-background-grid.prompt.txt
boss_sorceress_illusion_form_curse_bolt,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_sorceress_illusion_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_sorceress_illusion_form_curse_bolt.green-background-grid.prompt.txt
boss_sorceress_illusion_form_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_sorceress_illusion_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_sorceress_illusion_form_idle.green-background-grid.prompt.txt
boss_sorceress_illusion_form_illusion_cast,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_sorceress_illusion_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_sorceress_illusion_form_illusion_cast.green-background-grid.prompt.txt
boss_sorceress_illusion_form_reveal_transition,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_sorceress_illusion_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_sorceress_illusion_form_reveal_transition.green-background-grid.prompt.txt
boss_sorceress_revealed_fiend_form,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",character,character_base,384x384,1x1,384x384,bottom-center,,,art/characters/,03-phase-2-khan-02-04.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_sorceress_revealed_fiend_form.green-background-grid.prompt.txt
boss_sorceress_revealed_fiend_form_claw_attack,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_sorceress_revealed_fiend_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_sorceress_revealed_fiend_form_claw_attack.green-background-grid.prompt.txt
boss_sorceress_revealed_fiend_form_defeat,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_sorceress_revealed_fiend_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_sorceress_revealed_fiend_form_defeat.green-background-grid.prompt.txt
boss_sorceress_revealed_fiend_form_idle,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_sorceress_revealed_fiend_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_sorceress_revealed_fiend_form_idle.green-background-grid.prompt.txt
boss_sorceress_revealed_fiend_form_shadow_wave,02,"Phase 2 — Campaign Expansion: Khans 2–7, Heroes, Towers",animation,character_animation,3072x384,8x1,384x384,bottom-center,boss_sorceress_revealed_fiend_form,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_02_campaign_expansion/green_sprite_grid/boss_sorceress_revealed_fiend_form_shadow_wave.green-background-grid.prompt.txt
boss_zahhak,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",character,character_base,512x512,1x1,512x512,bottom-center,,,art/characters/,06-phase-5-damavand-liveops.prompt.md,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/boss_zahhak.green-background-grid.prompt.txt
boss_zahhak_binding_resistance,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_zahhak,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/boss_zahhak_binding_resistance.green-background-grid.prompt.txt
boss_zahhak_defeat,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_zahhak,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/boss_zahhak_defeat.green-background-grid.prompt.txt
boss_zahhak_final_chain_seal,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_zahhak,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/boss_zahhak_final_chain_seal.green-background-grid.prompt.txt
boss_zahhak_idle,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_zahhak,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/boss_zahhak_idle.green-background-grid.prompt.txt
boss_zahhak_poison_cone,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_zahhak,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/boss_zahhak_poison_cone.green-background-grid.prompt.txt
boss_zahhak_serpent_strike,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_zahhak,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/boss_zahhak_serpent_strike.green-background-grid.prompt.txt
boss_zahhak_tether_slow,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_zahhak,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/boss_zahhak_tether_slow.green-background-grid.prompt.txt
boss_zahhak_tribute_demand,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_zahhak,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/boss_zahhak_tribute_demand.green-background-grid.prompt.txt
boss_zahhak_walk,05,"Phase 5 — Damavand, Zahhak Hunt, Live-Ops",animation,character_animation,4096x512,8x1,512x512,bottom-center,boss_zahhak,,art/characters/,generated_from_parent,,GREEN SPRITE GRID — solid #00FF00 unused regions; no transparency,prompts_by_phase/phase_05_damavand_zahhak_liveops/green_sprite_grid/boss_zahhak_walk.green-background-grid.prompt.txt
